TargetUser,OtherUser,PearsonSimilarity,CommonItems
A1ER5AYS3FQ9O3,A2EKWZXX5KXNVQ,0.0,1
A1ER5AYS3FQ9O3,AR85BC4ZIHSKJ,0.0,1
A1ER5AYS3FQ9O3,A3BV4BZT2VUKMQ,0.0,1
A1ER5AYS3FQ9O3,A32GCM3LS5Q7RT,0.0,1
A1ER5AYS3FQ9O3,AX4YH131JVANE,0.0,1
A1ER5AYS3FQ9O3,A3TICN68OCBT6Z,0.0,1
A1ER5AYS3FQ9O3,A1GRJS1H90N9RY,0.0,1
A1ER5AYS3FQ9O3,A1GW1AB764INK,0.0,1
A1ER5AYS3FQ9O3,A37F8ARZ5QCX1N,0.0,1
A1ER5AYS3FQ9O3,A3UISVTQ20A6S6,0.0,1
A1ER5AYS3FQ9O3,A3C7Q1SZVOG54F,0.0,1
A1ER5AYS3FQ9O3,A2231FE4N2DFWL,0.0,1
A1ER5AYS3FQ9O3,A3NV4B4AX7GOIQ,0.0,1
A1ER5AYS3FQ9O3,A6DSBRIX8RJBQ,0.0,1
A1ER5AYS3FQ9O3,A34ENIYZDBCXQU,0.0,1
A1ER5AYS3FQ9O3,A2T9DU87K2J71T,0.0,1
A1ER5AYS3FQ9O3,A2Z51259FWLZZX,0.0,1
A1ER5AYS3FQ9O3,A1I0SK2N15LTPI,0.0,1
A1ER5AYS3FQ9O3,A3ANWELPP20WQ5,0.0,1
A1ER5AYS3FQ9O3,A1CESG7U81TB5R,0.0,1
A1ER5AYS3FQ9O3,A39YEDZ2WC8M69,0.0,1
A1ER5AYS3FQ9O3,A3V30ZEXUPRQSY,0.0,1
A1ER5AYS3FQ9O3,A2GAXR686HV1YF,0.0,1
A1ER5AYS3FQ9O3,A2JAUADEEBS1YO,0.0,1
A1ER5AYS3FQ9O3,A1GPX04ULATCBB,0.0,1
A1ER5AYS3FQ9O3,AOCW3MS8U2XL5,0.0,1
A1ER5AYS3FQ9O3,A2QNFP95VK6WY8,0.0,1
A1ER5AYS3FQ9O3,A2I2N0E16YLTNI,0.0,1
A1ER5AYS3FQ9O3,A1PB9NIPH2NH01,0.0,1
A1ER5AYS3FQ9O3,A14YN8ZL3DC92I,0.0,1
A1ER5AYS3FQ9O3,A2EQ4RIFG7UTSV,0.0,1
A1ER5AYS3FQ9O3,A21EODY0FVT9H0,0.0,1
A1ER5AYS3FQ9O3,AYAUTCMOXX6DV,0.0,1
A1ER5AYS3FQ9O3,A3F1JV3XC3SY90,0.0,1
A1ER5AYS3FQ9O3,A1BPW55Z3S4281,0.0,1
A1ER5AYS3FQ9O3,A1W7R6OG1SALA2,0.0,1
A1ER5AYS3FQ9O3,A1VUP122JDWTEA,0.0,1
A1ER5AYS3FQ9O3,A284F4UA4MVEDQ,0.0,1
A1ER5AYS3FQ9O3,A2CYNSO43G4760,0.0,1
A1ER5AYS3FQ9O3,AZF0IETP6ZFZ1,0.0,1
A1ER5AYS3FQ9O3,A3KKH9LVEQXS8Q,0.0,1
A1ER5AYS3FQ9O3,AEJT7K3NBWKLV,0.0,1
A1ER5AYS3FQ9O3,A3GEHK59YWDC14,0.0,1
A1ER5AYS3FQ9O3,A2H0BWPLDA8W74,0.0,1
A1ER5AYS3FQ9O3,AT9UUXEJ5DB87,0.0,1
A1ER5AYS3FQ9O3,A25BYHUT8817NX,0.0,1
A1ER5AYS3FQ9O3,AGAFX7RMQ1XLX,0.0,1
A1ER5AYS3FQ9O3,A2WYLYXOTA0EQD,0.0,1
A1ER5AYS3FQ9O3,ALP6J0Q3RP5HY,0.0,1
A1ER5AYS3FQ9O3,AS81OFX3PM27D,0.0,1
A1ER5AYS3FQ9O3,A2ZO3M4SW0CRZY,0.0,1
A1ER5AYS3FQ9O3,A81OUBF01WFN,0.0,1
A1ER5AYS3FQ9O3,A8UD6BWXM7YAJ,0.0,1
A1ER5AYS3FQ9O3,A1KV9PE5X0JHYI,0.0,1
A1ER5AYS3FQ9O3,A1FY9B3W8LHLWG,0.0,1
A1ER5AYS3FQ9O3,A3TQLV5ZQS68AR,0.0,1
A1ER5AYS3FQ9O3,AN737975C4E0M,0.0,1
A1ER5AYS3FQ9O3,A3MHE2HHPKBB2V,0.0,1
A1ER5AYS3FQ9O3,A1I2ISLRH033EP,0.0,1
A1ER5AYS3FQ9O3,A2GD0ONR3L9D4W,0.0,1
A1ER5AYS3FQ9O3,A2Y7BGQG52PPFX,0.0,1
A1ER5AYS3FQ9O3,A21V2ZAJGYXXYH,0.0,1
A1ER5AYS3FQ9O3,AAQO505LS3KC3,0.0,1
A1ER5AYS3FQ9O3,A56YJ56B7QA00,0.0,1
A1ER5AYS3FQ9O3,A2E734L2YOCJMP,0.0,1
A1ER5AYS3FQ9O3,A2WZDWTNDPDVCT,0.0,1
A1ER5AYS3FQ9O3,A3D7ZIJ72MEJYV,0.0,1
A1ER5AYS3FQ9O3,A7KLBAQZBDSG5,0.0,1
A1ER5AYS3FQ9O3,AYH3KEZWASVG7,0.0,1
A1ER5AYS3FQ9O3,A3CG2NJ7FPXIV5,0.0,1
A1ER5AYS3FQ9O3,A2M5D0FMWE0O9Z,0.0,1
A1ER5AYS3FQ9O3,A3N3XO8AYJFV0S,0.0,1
A1ER5AYS3FQ9O3,A35BIVQQSG4P51,0.0,1
A1ER5AYS3FQ9O3,A2S2VN58PH35T5,0.0,1
A1ER5AYS3FQ9O3,A2FTVPWKND9YCM,0.0,1
A1ER5AYS3FQ9O3,A1K69HQCJQVP66,0.0,1
A1ER5AYS3FQ9O3,A2CMLX0KRI33PP,0.0,1
A1ER5AYS3FQ9O3,A3JRE9HNRX4PV3,0.0,1
A1ER5AYS3FQ9O3,A3TX6TILIKKGKJ,0.0,1
A1ER5AYS3FQ9O3,A8T0PTWZAA6B,0.0,1
A1ER5AYS3FQ9O3,A1YMYCZ4MRKDSL,0.0,1
A1ER5AYS3FQ9O3,ADYCB68VSGNAI,0.0,1
A1ER5AYS3FQ9O3,A1833DCRJ4MP11,0.0,1
A1ER5AYS3FQ9O3,A1S8LB4ZC543XY,0.0,1
A1ER5AYS3FQ9O3,A3UOHTCW39DNHF,0.0,1
A1ER5AYS3FQ9O3,A1P36W7LQ1WMAH,0.0,1
A1ER5AYS3FQ9O3,A2QM7Q6Y94SOZ1,0.0,1
A1ER5AYS3FQ9O3,A2ZR6BNO03PRE7,0.0,1
A1ER5AYS3FQ9O3,A7L6D43J9AX0O,0.0,1
A1ER5AYS3FQ9O3,A16YA0257XXB1Z,0.0,1
A1ER5AYS3FQ9O3,A2YXWK7MZLIVF1,0.0,1
A1ER5AYS3FQ9O3,A1XEGL8ZGBP2FN,0.0,1
A1ER5AYS3FQ9O3,ALCJ7A8PWCS5B,0.0,1
A1ER5AYS3FQ9O3,A321DNLM4HZTK3,0.0,1
A1ER5AYS3FQ9O3,A2PF51N747DAOM,0.0,1
A1ER5AYS3FQ9O3,ADI5BMA79AAB3,0.0,1
A1ER5AYS3FQ9O3,A1NAZNKW20KHR6,0.0,1
A1ER5AYS3FQ9O3,A25BPIHIPTLK3K,0.0,1
A1ER5AYS3FQ9O3,AZQCNFV8SUSN1,0.0,1
A1ER5AYS3FQ9O3,A2AK13SOO98KD9,0.0,1
A1ER5AYS3FQ9O3,AZ23HENPE5USP,0.0,1
A1ER5AYS3FQ9O3,AZIMH2RV80I71,0.0,1
A1ER5AYS3FQ9O3,AEMLROWDV5KRT,0.0,1
A1ER5AYS3FQ9O3,AC98J9VXD8SNE,0.0,1
A1ER5AYS3FQ9O3,A2I7H0SCJVQU9S,0.0,1
A1ER5AYS3FQ9O3,A2ZITC68IKL6Y8,0.0,1
A1ER5AYS3FQ9O3,ATM8OHYULT5BQ,0.0,1
A1ER5AYS3FQ9O3,A20HTUNCSEMI4X,0.0,1
A1ER5AYS3FQ9O3,AU3Y76IRYQW4N,0.0,1
A1ER5AYS3FQ9O3,A3CL21HYRBO3FK,0.0,1
A1ER5AYS3FQ9O3,AO5AXZP089UBL,0.0,1
A1ER5AYS3FQ9O3,A1PQO3XQMU0FZP,0.0,1
A1ER5AYS3FQ9O3,A23S2M0663C63W,0.0,1
A1ER5AYS3FQ9O3,A365FWUUCW8DGD,0.0,1
A1ER5AYS3FQ9O3,A1N2AUROSSNRXH,0.0,1
A1ER5AYS3FQ9O3,A1SCPPORKW2RJU,0.0,1
A1ER5AYS3FQ9O3,A31L74X3OGAY8F,0.0,1
A1ER5AYS3FQ9O3,A3E3US59NWURN3,0.0,1
A1ER5AYS3FQ9O3,A2M8MLDLNGBXCC,0.0,1
A1ER5AYS3FQ9O3,A2EPB4PVDM8C5G,0.0,1
A1ER5AYS3FQ9O3,A1ILYE34ME9KTI,0.0,1
A1ER5AYS3FQ9O3,A32381Z7BD6Z74,0.0,1
A1ER5AYS3FQ9O3,A22OJ1UX50O3LN,0.0,1
A1ER5AYS3FQ9O3,A2MMHE2N7SR38D,0.0,1
A1ER5AYS3FQ9O3,A29NNBCZIEWVIO,0.0,1
A1ER5AYS3FQ9O3,A7TWDJUL2PST5,0.0,1
A1ER5AYS3FQ9O3,AS7YIVSWFNXXA,0.0,1
A1ER5AYS3FQ9O3,A16LTUQMAGDRHQ,0.0,1
A1ER5AYS3FQ9O3,A1FKL289VERPLP,0.0,1
A1ER5AYS3FQ9O3,A2ZXHVR8KEMKCK,0.0,1
A1ER5AYS3FQ9O3,A2DA2KQ0K4S0UP,0.0,1
A1ER5AYS3FQ9O3,A387205LN43ZNP,0.0,1
A1ER5AYS3FQ9O3,A3H9KRBE853I58,0.0,1
A1ER5AYS3FQ9O3,A16MIM0WN6EZ5E,0.0,1
A1ER5AYS3FQ9O3,A2OQFAE5ZUGW4I,0.0,1
A1ER5AYS3FQ9O3,A11TF5C0NPWEXJ,0.0,1
A1ER5AYS3FQ9O3,A4ZCK8LALC9QR,0.0,1
A1ER5AYS3FQ9O3,A2KISH1K3R6VEZ,0.0,1
A1ER5AYS3FQ9O3,A3E1R6Z8S41OWA,0.0,1
A1ER5AYS3FQ9O3,A3B7ACNOMKR2AC,0.0,1
A1ER5AYS3FQ9O3,A309SVDSWTFJ30,0.0,1
A1ER5AYS3FQ9O3,A23FZEBXF418QP,0.0,1
A1ER5AYS3FQ9O3,AAPM73P3HMV8R,0.0,1
A1ER5AYS3FQ9O3,A1QZL1345SX2VY,0.0,1
A1ER5AYS3FQ9O3,A3PWEINYDNKOVI,0.0,1
A1ER5AYS3FQ9O3,A3BYL66MWL9TUQ,0.0,1
A1ER5AYS3FQ9O3,A1Y324SYTL6BTH,0.0,1
A1ER5AYS3FQ9O3,A35PERXCJ5IDKS,0.0,1
A1ER5AYS3FQ9O3,A3LSBBMR8LPI41,0.0,1
A1ER5AYS3FQ9O3,A13Z5PZI9HBPO2,0.0,1
A1ER5AYS3FQ9O3,A1KF13JMWS6DRC,0.0,1
A1ER5AYS3FQ9O3,A3EB4TZE1HORG5,0.0,1
A1ER5AYS3FQ9O3,A2RDKLQYOJENU2,0.0,1
A1ER5AYS3FQ9O3,A57N8A7EH4BIN,0.0,1
A1ER5AYS3FQ9O3,A21HDCK9A1KWRG,0.0,1
A1ER5AYS3FQ9O3,AD4GVOZNAIXJU,0.0,1
A1ER5AYS3FQ9O3,A1AP07OOPMSI4L,0.0,1
A1ER5AYS3FQ9O3,A34OS550JMOAIS,0.0,1
A1ER5AYS3FQ9O3,A2W77M5IF05MKV,0.0,1
A1ER5AYS3FQ9O3,AITSCHV69VRKM,0.0,1
A1ER5AYS3FQ9O3,A1RMQ9WD8T980O,0.0,1
A1ER5AYS3FQ9O3,A25F7JX11H77C6,0.0,1
A1ER5AYS3FQ9O3,A21PSC95FAVAYQ,0.0,1
A1ER5AYS3FQ9O3,A3T97SABOW2OUG,0.0,1
A1ER5AYS3FQ9O3,A15634G2EAPDVZ,0.0,1
A1ER5AYS3FQ9O3,A1F4ZNU9PWLZWR,0.0,1
A1ER5AYS3FQ9O3,A355BP5RLKJ299,0.0,1
A1ER5AYS3FQ9O3,A1WVRR0NVG02L9,0.0,1
A1ER5AYS3FQ9O3,AKPDH734DXSHT,0.0,1
A1ER5AYS3FQ9O3,A26ED9UQLZGFQY,0.0,1
A1ER5AYS3FQ9O3,A3IOITJSFO5J7F,0.0,1
A1ER5AYS3FQ9O3,A3SFY1W9PL0PG2,0.0,1
A1ER5AYS3FQ9O3,A1MJDPDS3P40LR,0.0,1
A1ER5AYS3FQ9O3,A3QJA153WFGJS3,0.0,1
A1ER5AYS3FQ9O3,A32NAFWGHUEMOE,0.0,1
A1ER5AYS3FQ9O3,ACE5GGQTNBQ4O,0.0,1
A1ER5AYS3FQ9O3,A1YFKB0CPJOIMB,0.0,1
A1ER5AYS3FQ9O3,A1I0OT8MD5JW1N,0.0,1
A1ER5AYS3FQ9O3,A4WOYFN935FMK,0.0,1
A1ER5AYS3FQ9O3,A18D26CS6T25X2,0.0,1
A1ER5AYS3FQ9O3,A3A8REORRMO1B0,0.0,1
A1ER5AYS3FQ9O3,A2HFSOARC9Y4H3,0.0,1
A1ER5AYS3FQ9O3,AWFI205E2FZZ2,0.0,1
A1ER5AYS3FQ9O3,A2WJ276IAAXOMM,0.0,1
A1ER5AYS3FQ9O3,A7HMXO5J6DZ1Z,0.0,1
A1ER5AYS3FQ9O3,A21F0T6HIWL8LG,0.0,1
A1ER5AYS3FQ9O3,A1UWZKMOB9XKRN,0.0,1
A1ER5AYS3FQ9O3,A312EYR48E8TFQ,0.0,1
A1ER5AYS3FQ9O3,A2ID59YB69LLQY,0.0,1
A1ER5AYS3FQ9O3,A316A4Q47694XZ,0.0,1
A1ER5AYS3FQ9O3,A3K1PG2NEPING5,0.0,1
A1ER5AYS3FQ9O3,AWO8BYVQP3GF2,0.0,1
A1ER5AYS3FQ9O3,A23WDV9WQ8YOIF,0.0,1
A1ER5AYS3FQ9O3,A1FGTCW5O0BIPG,0.0,1
A1ER5AYS3FQ9O3,A1BONKRIJ9V2XW,0.0,1
A1ER5AYS3FQ9O3,A1HKH1NXHWQL5P,0.0,1
A1ER5AYS3FQ9O3,ACKEGGCIYHZRD,0.0,1
A1ER5AYS3FQ9O3,A3HIQW47GKQ929,0.0,1
A1ER5AYS3FQ9O3,AO8U7ZNAJJTH7,0.0,1
A1ER5AYS3FQ9O3,A3FE3V3SNVWAG1,0.0,1
A1ER5AYS3FQ9O3,A8KZYU2MZDHG2,0.0,1
A1ER5AYS3FQ9O3,A2EQMAYW4LZC5Q,0.0,1
A1ER5AYS3FQ9O3,A15FKYYFNB53UY,0.0,1
A1ER5AYS3FQ9O3,A2RSDAGAIZ5E9B,0.0,1
A1ER5AYS3FQ9O3,A8P6FZCR24AGX,0.0,1
A1ER5AYS3FQ9O3,AI8MP0QJYBSLK,0.0,1
A1ER5AYS3FQ9O3,A1KBMO3EJWD331,0.0,1
A1ER5AYS3FQ9O3,A1B7LF0499IZJV,0.0,1
A1ER5AYS3FQ9O3,A3DJ85JW31X7OY,0.0,1
A1ER5AYS3FQ9O3,A2PKMTHYHYCTG8,0.0,1
A1ER5AYS3FQ9O3,APV25T7E1YBN3,0.0,1
A1ER5AYS3FQ9O3,A1INR6TI8I8NIP,0.0,1
A1ER5AYS3FQ9O3,A3HGHLUD42X34T,0.0,1
A1ER5AYS3FQ9O3,A2CK7WMFA1U0H7,0.0,1
A1ER5AYS3FQ9O3,A1GEN7SUGTTPV5,0.0,1
A1ER5AYS3FQ9O3,A1IQJQ81KZD4B9,0.0,1
A1ER5AYS3FQ9O3,A11O0S0CHOATQ7,0.0,1
A1ER5AYS3FQ9O3,A20OLLJX2C0PAF,0.0,1
A1ER5AYS3FQ9O3,A1S0ZDDTOHZ9F,0.0,1
A1ER5AYS3FQ9O3,A1XB1BZ0THOLJ2,0.0,1
A1ER5AYS3FQ9O3,A1LLFC14C4HQDG,0.0,1
A1ER5AYS3FQ9O3,A21WK9I8ND5LN7,0.0,1
A1ER5AYS3FQ9O3,AALVHQS34P14J,0.0,1
A1ER5AYS3FQ9O3,A1IT8BAP0W2SMS,0.0,1
A1ER5AYS3FQ9O3,AU2UKGLG8DYZL,0.0,1
A1ER5AYS3FQ9O3,AD67R29NGO6U0,0.0,1
A1ER5AYS3FQ9O3,A21U9RCVFL0Q1J,0.0,1
A1ER5AYS3FQ9O3,A3DSXE7W8F1RSA,0.0,1
A1ER5AYS3FQ9O3,AQPG1CBIRDL6E,0.0,1
A1ER5AYS3FQ9O3,AJPLP4XH4OIQ8,0.0,1
A1ER5AYS3FQ9O3,A2UYS53PW6JJAV,0.0,1
A1ER5AYS3FQ9O3,AWNQ14666A6HS,0.0,1
A1ER5AYS3FQ9O3,A132AKRFM772MS,0.0,1
A1ER5AYS3FQ9O3,A2YAP0QND5FLMB,0.0,1
A1ER5AYS3FQ9O3,A2UA7SHRCC56MC,0.0,1
A1ER5AYS3FQ9O3,A3VBCCOAMWZCGW,0.0,1
A1ER5AYS3FQ9O3,AXQFXCIPC23F9,0.0,1
A1ER5AYS3FQ9O3,A1RDN6QHVQWCGA,0.0,1
A1ER5AYS3FQ9O3,A1TO36HQPLBS,0.0,1
A1ER5AYS3FQ9O3,A29YRKSY6W21GA,0.0,1
A1ER5AYS3FQ9O3,A2LX9JJ5DR3TS8,0.0,1
A1ER5AYS3FQ9O3,A1M50TMQKZ2CLS,0.0,1
A1ER5AYS3FQ9O3,A80TR6L38YSZA,0.0,1
A1ER5AYS3FQ9O3,A33Q0YCZL9VSKP,0.0,1
A1ER5AYS3FQ9O3,A1JY5I4A14XDP6,0.0,1
A1ER5AYS3FQ9O3,AY7BX2U8Y9VTI,0.0,1
A1ER5AYS3FQ9O3,A2AWTVFZP2AHBK,0.0,1
A1ER5AYS3FQ9O3,A2GDWLTL02J1VO,0.0,1
A1ER5AYS3FQ9O3,A2S859XL547D1N,0.0,1
A1ER5AYS3FQ9O3,A3G8R7KZLKIG43,0.0,1
A1ER5AYS3FQ9O3,A2CELKN7PRBAXO,0.0,1
A1ER5AYS3FQ9O3,A3UF9CC6O8VXJF,0.0,1
A1ER5AYS3FQ9O3,A2ZIEXJ9MF8WXC,0.0,1
A1ER5AYS3FQ9O3,A2S9B3KRO58NIB,0.0,1
A1ER5AYS3FQ9O3,A1BQB29EST286B,0.0,1
A1ER5AYS3FQ9O3,AB4M80C9PRK5T,0.0,1
A1ER5AYS3FQ9O3,A3L2N4D3K7OLJ3,0.0,1
A1ER5AYS3FQ9O3,AZANDIXDCGAMR,0.0,1
A1ER5AYS3FQ9O3,AYGILVISGIAAA,0.0,1
A1ER5AYS3FQ9O3,A3O0EMJCC52T5X,0.0,1
A1ER5AYS3FQ9O3,A2AC2EODXMRJ3O,0.0,1
A1ER5AYS3FQ9O3,A3HMF9ZHP35TJY,0.0,1
A1ER5AYS3FQ9O3,A3QOPXJA1YJN21,0.0,1
A1ER5AYS3FQ9O3,A2EALREBYCQ62T,0.0,1
A1ER5AYS3FQ9O3,AR681PVP2WTJS,0.0,1
A1ER5AYS3FQ9O3,A22R6FR7RP59W7,0.0,1
A1ER5AYS3FQ9O3,AJCKYKCP381PO,0.0,1
A1ER5AYS3FQ9O3,A3ENCYGVFDXVP4,0.0,1
A1ER5AYS3FQ9O3,A27EK8XJUA4KX7,0.0,1
A1ER5AYS3FQ9O3,A29UCNOO8ML2AX,0.0,1
A1ER5AYS3FQ9O3,A3O3WTKASLT9PL,0.0,1
A1ER5AYS3FQ9O3,AAI253L9WKTOC,0.0,1
A1ER5AYS3FQ9O3,A3OPXG83YL4T3Y,0.0,1
A1ER5AYS3FQ9O3,A3991UPBYLU4WE,0.0,1
A1ER5AYS3FQ9O3,AB3ZE93PQOSQI,0.0,1
A1ER5AYS3FQ9O3,AYXPAGJXPG3QG,0.0,1
A1ER5AYS3FQ9O3,A2WUSQQF32GM9M,0.0,1
A1ER5AYS3FQ9O3,A3DASFB0VYZG7V,0.0,1
A1ER5AYS3FQ9O3,A2A3U6C4PVRQ8F,0.0,1
A1ER5AYS3FQ9O3,A1A5W7MRHO2CEV,0.0,1
A1ER5AYS3FQ9O3,A1W9W3VB2BHAYC,0.0,1
A1ER5AYS3FQ9O3,A2RY4MG4KKN6T9,0.0,1
A1ER5AYS3FQ9O3,A3NZMZ6K0K9PAG,0.0,1
A1ER5AYS3FQ9O3,A829E2RK542NF,0.0,1
A1ER5AYS3FQ9O3,ADS0L1QXTO23G,0.0,1
A1ER5AYS3FQ9O3,A3UWJKJ5W39DIH,0.0,1
A1ER5AYS3FQ9O3,A1F4VQOT3R1GVT,0.0,1
A1ER5AYS3FQ9O3,AIBQRUB82KGLN,0.0,1
A1ER5AYS3FQ9O3,A18WNV3TB6WLNT,0.0,1
A1ER5AYS3FQ9O3,A36B46UL4TABGB,0.0,1
A1ER5AYS3FQ9O3,A3Q56U18AKIMZT,0.0,1
A1ER5AYS3FQ9O3,A1BUSLVGI15GIR,0.0,1
A1ER5AYS3FQ9O3,A1VM4I505CIARY,0.0,1
A1ER5AYS3FQ9O3,AD7ZBNIZCCK5D,0.0,1
A1ER5AYS3FQ9O3,A1X9OTY7TXE09B,0.0,1
A1ER5AYS3FQ9O3,A3DQC5WOXVMKH0,0.0,1
A1ER5AYS3FQ9O3,AL1I5TQOE69AV,0.0,1
A1ER5AYS3FQ9O3,AKY21MTC1C6,0.0,1
A1ER5AYS3FQ9O3,A3SZAO5M0A2009,0.0,1
A1ER5AYS3FQ9O3,A1SQ30SM1ONFTQ,0.0,1
A1ER5AYS3FQ9O3,A1Y75P4H7H6XC5,0.0,1
A1ER5AYS3FQ9O3,AR5DJCDXLSM3T,0.0,1
A1ER5AYS3FQ9O3,A1CDODJX0QEYPG,0.0,1
A1ER5AYS3FQ9O3,A28Z1Z7UFR8EQ3,0.0,1
A1ER5AYS3FQ9O3,ACNXUTTMQL5U4,0.0,1
A1ER5AYS3FQ9O3,A1QM6Z901HG64C,0.0,1
A1ER5AYS3FQ9O3,A7DM9FYY7078S,0.0,1
A1ER5AYS3FQ9O3,AIF105RK452HC,0.0,1
A1ER5AYS3FQ9O3,A20CMVWXVDKE3D,0.0,1
A1ER5AYS3FQ9O3,A2FE2EHG9SMCXJ,0.0,1
A1ER5AYS3FQ9O3,A1RML8389L0AH6,0.0,1
A1ER5AYS3FQ9O3,A2LAZRK9IQIPBL,0.0,1
A1ER5AYS3FQ9O3,ADUBKCE01T8VQ,0.0,1
A1ER5AYS3FQ9O3,A3N72KSDXFH7XU,0.0,1
A1ER5AYS3FQ9O3,A24SRL5N2SSUZ,0.0,1
A1ER5AYS3FQ9O3,A3US91KDTRYPYV,0.0,1
A1ER5AYS3FQ9O3,A29PQ7Q7EQMVPG,0.0,1
A1ER5AYS3FQ9O3,A1162JWEY76TQ1,0.0,1
A1ER5AYS3FQ9O3,A3QXKYP8GFVPFP,0.0,1
A1ER5AYS3FQ9O3,A2NDOVDDX8E9U7,0.0,1
A1ER5AYS3FQ9O3,A193EEELGLQ22Z,0.0,1
A1ER5AYS3FQ9O3,A14ND97O8WZ6BX,0.0,1
A1ER5AYS3FQ9O3,A1DD7L3AOTI1XD,0.0,1
A1ER5AYS3FQ9O3,AEQ7Z0I1M59ZC,0.0,1
A1ER5AYS3FQ9O3,AUOQC8JXIBDZX,0.0,1
A1ER5AYS3FQ9O3,A3NZUJ55R35LIZ,0.0,1
A1ER5AYS3FQ9O3,A2EFX8ZMRGZU24,0.0,1
A1ER5AYS3FQ9O3,A11I6G5LXP0K02,0.0,1
A1ER5AYS3FQ9O3,A2SQ3Y8BKBY5GV,0.0,1
A1ER5AYS3FQ9O3,A1L1YGBVFZK312,0.0,1
A1ER5AYS3FQ9O3,A1FO2DK1N7J5G2,0.0,1
A1ER5AYS3FQ9O3,A3W2HLLBJABF8F,0.0,1
A1ER5AYS3FQ9O3,A1Q3FR5WYGRRZ0,0.0,1
A1ER5AYS3FQ9O3,A39QK20GTJCZNU,0.0,1
A1ER5AYS3FQ9O3,A20Y718Z0779RX,0.0,1
A1ER5AYS3FQ9O3,A13KHI9DDC82XN,0.0,1
A1ER5AYS3FQ9O3,AKN3JL9F9USB0,0.0,1
A1ER5AYS3FQ9O3,A322IY9O4RPLBS,0.0,1
A1ER5AYS3FQ9O3,AZP6MQWQ3UYVQ,0.0,1
A1ER5AYS3FQ9O3,A2XMVY1RN59GDK,0.0,1
A1ER5AYS3FQ9O3,A3181B5D1XO7GQ,0.0,1
A1ER5AYS3FQ9O3,ADRXPC9GHKDIN,0.0,1
A1ER5AYS3FQ9O3,A3DB4MAPVEAST,0.0,1
A1ER5AYS3FQ9O3,A2RES100PX9NCH,0.0,1
A1ER5AYS3FQ9O3,A2STCJ9CPF66RC,0.0,1
A1ER5AYS3FQ9O3,A18XSI1EC8L8NQ,0.0,1
A1ER5AYS3FQ9O3,A3CQBFFP2FFYZA,0.0,1
A1ER5AYS3FQ9O3,A324WBEFF76S7U,0.0,1
A1ER5AYS3FQ9O3,A14XOXP504AX08,0.0,1
A1ER5AYS3FQ9O3,A31APH7S2K6IVY,0.0,1
A1ER5AYS3FQ9O3,A3903SGQ2EQ9G7,0.0,1
A1ER5AYS3FQ9O3,A3C19J5Q2I5405,0.0,1
A1ER5AYS3FQ9O3,A3R3YUCL9X8PEK,0.0,1
A1ER5AYS3FQ9O3,A1ZISV6HSCY15C,0.0,1
A1ER5AYS3FQ9O3,A33BC3SOC8Q68D,0.0,1
A1ER5AYS3FQ9O3,AU6ILQWGP4OWQ,0.0,1
A1ER5AYS3FQ9O3,A2LFKCVHX0KFPJ,0.0,1
A1ER5AYS3FQ9O3,A2XRR5X8VR8JGJ,0.0,1
A1ER5AYS3FQ9O3,A1GLFUGGM2SJW,0.0,1
A1ER5AYS3FQ9O3,AFE1XO001W69A,0.0,1
A1ER5AYS3FQ9O3,A3MOE9AZGUO94I,0.0,1
A1ER5AYS3FQ9O3,A3GPXV770CSCOI,0.0,1
A1ER5AYS3FQ9O3,A3UOXYI1MYUI22,0.0,1
A1ER5AYS3FQ9O3,A3RNCS7ILSXYY,0.0,1
A1ER5AYS3FQ9O3,A1MQCO1R5KLDI6,0.0,1
A1ER5AYS3FQ9O3,A1GT6L1BRIPCL7,0.0,1
A1ER5AYS3FQ9O3,AIKU8D7JFITZ8,0.0,1
A1ER5AYS3FQ9O3,A2Y1Y22HCGOYHA,0.0,1
A1ER5AYS3FQ9O3,A20KLLS71QPWDU,0.0,1
A1ER5AYS3FQ9O3,A1X47ZEPA96ENL,0.0,1
A1ER5AYS3FQ9O3,ARHRKI89NV6CB,0.0,1
A1ER5AYS3FQ9O3,A186PYYC08MN8L,0.0,1
A1ER5AYS3FQ9O3,A23YLUGVB3RPMC,0.0,1
A1ER5AYS3FQ9O3,A19UZ7NMUDVCP7,0.0,1
A1ER5AYS3FQ9O3,A1HLF0J2ERUZDZ,0.0,1
A1ER5AYS3FQ9O3,ASZWKAIKHT85I,0.0,1
A1ER5AYS3FQ9O3,A3R77CAC5LC8K5,0.0,1
A1ER5AYS3FQ9O3,A23D7I1KWUL3PQ,0.0,1
A1ER5AYS3FQ9O3,AH0SCQ35S2K1B,0.0,1
A1ER5AYS3FQ9O3,A3NJ80RIAR3EKN,0.0,1
A1ER5AYS3FQ9O3,A1AYK5MHT72EZ6,0.0,1
A1ER5AYS3FQ9O3,AYDT1FPZDOND,0.0,1
A1ER5AYS3FQ9O3,ARTXJKUF5MVOZ,0.0,1
A1ER5AYS3FQ9O3,A2Y8CRXM4F5FV8,0.0,1
A1ER5AYS3FQ9O3,A1RBNG2W62S1YB,0.0,1
A1ER5AYS3FQ9O3,A1S2VBTA90IH8L,0.0,1
A1ER5AYS3FQ9O3,A20DKVXCQALFDU,0.0,1
A1ER5AYS3FQ9O3,A2HFQQH0W17MEW,0.0,1
