TargetUser,ClusterID,OtherUser,Similarity,CommonItems
A1ER5AYS3FQ9O3,1,AW4K9IOYK9ACA,1.0,1
A1ER5AYS3FQ9O3,1,A19O0VVF7C8UE5,1.0,1
A1ER5AYS3FQ9O3,1,A1XIIWWZRWESPS,1.0,1
A1ER5AYS3FQ9O3,1,A3NUARMU0U0KTC,-1.0,1
A1ER5AYS3FQ9O3,1,A2TRA5GSQ5Y8HO,1.0,1
A1ER5AYS3FQ9O3,1,AG8DN8C9SQDTN,1.0,1
A1ER5AYS3FQ9O3,1,A1IKIYV00Y4PA5,1.0,1
A1ER5AYS3FQ9O3,1,AVFB6B3ZRLLYG,1.0,1
A1ER5AYS3FQ9O3,1,A35Q2UNR772YYP,1.0,1
A1ER5AYS3FQ9O3,1,A1F3DFRPGVEUI8,1.0,1
A1ER5AYS3FQ9O3,1,A1PP2DISNMZN53,-1.0,1
A1ER5AYS3FQ9O3,1,A36GUBX1C2LSPD,1.0,1
A1ER5AYS3FQ9O3,1,A2FVD05Z2FYW1P,-1.0,1
A1ER5AYS3FQ9O3,1,AZQGJ5CEAJGXB,-1.0,1
A1ER5AYS3FQ9O3,1,AQX7ASZI5KBVD,-1.0,1
A1ER5AYS3FQ9O3,1,AOLEL4I8LR8P3,1.0,1
A1ER5AYS3FQ9O3,1,A32GK89C999834,-0.9999999999999998,2
A1ER5AYS3FQ9O3,1,AHLLZY114K0GU,-1.0,1
A1ER5AYS3FQ9O3,1,A15GCMF7QGAFVD,-1.0,1
A1ER5AYS3FQ9O3,1,A2HDUPPVATE0H0,1.0,1
A1ER5AYS3FQ9O3,1,A39Z4T1FEKZLVK,1.0,1
A1ER5AYS3FQ9O3,1,A3THRLHZBQVC4H,1.0,1
A1ER5AYS3FQ9O3,1,A3MJF1NJVL1VGJ,1.0,1
A1ER5AYS3FQ9O3,1,A2DMN1JG5N1PI3,1.0,1
A1ER5AYS3FQ9O3,1,A1PAFQNGC7YNBC,-1.0,1
A1ER5AYS3FQ9O3,1,ASR46P15P74OY,-1.0,1
A1ER5AYS3FQ9O3,1,A2D9OGYF5SXW6V,1.0,1
A1ER5AYS3FQ9O3,1,A38ABYBMX55GMK,-1.0,1
A1ER5AYS3FQ9O3,1,A2QTE4PIBJJ0O7,0.0,1
A1ER5AYS3FQ9O3,1,A17K4ENA2IVCDT,-1.0,1
A1ER5AYS3FQ9O3,1,A242GTVGDAQDPS,1.0,1
A1ER5AYS3FQ9O3,1,A15EA7U31NARMO,1.0,1
A1ER5AYS3FQ9O3,1,ABEEANHR6PUY7,1.0,1
A1ER5AYS3FQ9O3,1,A2NHTHW2BRZT66,0.0,1
A1ER5AYS3FQ9O3,1,APOGPSLXMJ68R,-1.0,1
A1ER5AYS3FQ9O3,1,A1YTAEOPOND9I2,-1.0,1
A1ER5AYS3FQ9O3,1,A1QRY9T2APKME4,-1.0,1
A1ER5AYS3FQ9O3,1,A3A0LLFVHONPF,-1.0,1
A1ER5AYS3FQ9O3,1,A2RVX9I4SYFVHN,-1.0,1
A1ER5AYS3FQ9O3,1,AV00WFBKK43X2,-1.0,1
A1ER5AYS3FQ9O3,1,ARTBQH9WOZTIV,1.0,1
A1ER5AYS3FQ9O3,1,ABRKF2L1CHC92,1.0,1
A1ER5AYS3FQ9O3,1,A33F8A0PLYEXJ0,1.0,1
A1ER5AYS3FQ9O3,1,A37D2TGTIXRV2N,1.0,1
A1ER5AYS3FQ9O3,1,A3GM8M42ZUFWLH,1.0,1
A1ER5AYS3FQ9O3,1,A180BPZPIWYT0J,-1.0,1
A1ER5AYS3FQ9O3,1,A1S0GW2CBRISRW,-1.0,1
A1ER5AYS3FQ9O3,1,ACKUCWQ4XPXTK,1.0,1
A1ER5AYS3FQ9O3,1,A3CUFZAL76NM5P,-1.0,1
A1ER5AYS3FQ9O3,1,A12YNPN71LIJ75,-1.0,1
A1ER5AYS3FQ9O3,1,A1WQNE2USI1H58,1.0,1
A1ER5AYS3FQ9O3,1,A2X6F2CFBA86KU,1.0,1
A1ER5AYS3FQ9O3,1,A6U6XGLW77XSO,1.0,1
A1ER5AYS3FQ9O3,1,A18DQ9ZJOPUWCO,1.0,2
A1ER5AYS3FQ9O3,1,A3IR8W8HCMOG5K,-1.0,1
A1ER5AYS3FQ9O3,1,AQURB62SYMSOT,1.0,1
A1ER5AYS3FQ9O3,1,A35YFIEQSKT3SS,-1.0,1
A1ER5AYS3FQ9O3,1,A2RL312U60SWLH,1.0,1
A1ER5AYS3FQ9O3,1,A144E9DO8OYPEM,1.0,1
A1ER5AYS3FQ9O3,1,A1OF4EZMQ5ZNYB,1.0,1
A1ER5AYS3FQ9O3,1,A37144B8PCJTH0,1.0,1
A1ER5AYS3FQ9O3,1,A3FIUROVZHXTE2,1.0,1
A1ER5AYS3FQ9O3,1,A2C0XSTD7X2UMM,1.0,1
A1ER5AYS3FQ9O3,1,A2OXYPCHCP7Q5P,1.0,1
A1ER5AYS3FQ9O3,1,A2BJDYEBM7I3DQ,-1.0,1
A1ER5AYS3FQ9O3,1,APMHCNA6OXGG,1.0,1
A1ER5AYS3FQ9O3,1,A3QOIDA6B2NIPO,1.0,1
A1ER5AYS3FQ9O3,1,A7EJJSJPD4L9G,-1.0,1
A1ER5AYS3FQ9O3,1,AZX5QKGFBKKJB,-1.0,1
A1ER5AYS3FQ9O3,1,AVX1UQ3U2KQM7,1.0,1
A1ER5AYS3FQ9O3,1,A3387PR4NBRJSD,-1.0,1
A1ER5AYS3FQ9O3,1,A39TGFMFXBZCJ2,1.0,1
A1ER5AYS3FQ9O3,1,A1D6PWUMDY9F7V,0.4372107484344406,3
A1ER5AYS3FQ9O3,1,A2FY4H0NI517WE,-1.0,1
A1ER5AYS3FQ9O3,1,A2ZVYE2WCSBUNP,-1.0,1
A1ER5AYS3FQ9O3,1,A399VYWN4D8IUF,-1.0,1
A1ER5AYS3FQ9O3,1,A2SX1068IPJW5E,-1.0,1
A1ER5AYS3FQ9O3,1,A3J8MWSBAMBXE6,1.0,1
A1ER5AYS3FQ9O3,1,A20DNGGAHQMSWI,-1.0,1
A1ER5AYS3FQ9O3,1,A36TQMKH68PMTI,1.0,1
A1ER5AYS3FQ9O3,1,A1AKM9E55VJV74,-1.0,1
A1ER5AYS3FQ9O3,1,A2T8E1QEYJD0CY,1.0,1
A1ER5AYS3FQ9O3,1,A203BFMGB6JZHL,-1.0,1
A1ER5AYS3FQ9O3,1,A2G0SQ14Q1PSME,1.0,1
A1ER5AYS3FQ9O3,1,A3LX5ILPY1PPTB,1.0,1
A1ER5AYS3FQ9O3,1,A2WFXYRDB5A0N5,-1.0,1
A1ER5AYS3FQ9O3,1,A1T294VDZ7PLDM,-1.0,1
A1ER5AYS3FQ9O3,1,A2I8FCRW5OT9RG,-1.0,1
A1ER5AYS3FQ9O3,1,A2ZKCY7XRNS1XE,-1.0,1
A1ER5AYS3FQ9O3,1,A2JSXROHMT3X8Q,1.0,1
A1ER5AYS3FQ9O3,1,A1FL60X3U7DENA,1.0,1
A1ER5AYS3FQ9O3,1,A190CC99TQJIHU,1.0,1
A1ER5AYS3FQ9O3,1,AJQX5FZ6HNN6G,1.0,1
A1ER5AYS3FQ9O3,1,A2FEE7QZ8NMZEY,1.0,1
A1ER5AYS3FQ9O3,1,A1ELKSTBN7230Z,1.0,1
A1ER5AYS3FQ9O3,1,AUZG1GZWW4ML6,-1.0,1
A1ER5AYS3FQ9O3,1,A1N01PV8LLKA4B,1.0,1
A1ER5AYS3FQ9O3,1,A1CU8NUZAZTU0Z,-1.0,1
A1ER5AYS3FQ9O3,1,A2P71DSKT85VEH,1.0,1
A1ER5AYS3FQ9O3,1,A1AAL3TPL0N44Z,-1.0,1
A1ER5AYS3FQ9O3,1,A3CXBIC1O7RVPB,1.0,1
A1ER5AYS3FQ9O3,1,A1F8PB924XJ2SY,-1.0,1
A1ER5AYS3FQ9O3,1,A2DBNAQAORW0N2,-1.0,1
A1ER5AYS3FQ9O3,1,A6D0I0N77H4OR,-1.0,1
A1ER5AYS3FQ9O3,1,A2GGIAWE0U26EG,1.0,1
A1ER5AYS3FQ9O3,1,A3RJ8AJOHE4C34,-1.0,1
A1ER5AYS3FQ9O3,1,A2H9R64T8WOMAB,-1.0,1
A1ER5AYS3FQ9O3,1,A25HNH1Y6HYXUD,1.0,1
A1ER5AYS3FQ9O3,1,A2LKLWLS6WGIBA,-1.0,1
A1ER5AYS3FQ9O3,1,A1JQ96CYP19989,-1.0,1
A1ER5AYS3FQ9O3,1,A3E41Q9LSI4BS5,-1.0,1
A1ER5AYS3FQ9O3,1,AUD8KJ347M6M6,-1.0,1
A1ER5AYS3FQ9O3,1,AUGS1XQ13N5Y7,-1.0,1
A1ER5AYS3FQ9O3,1,A3REXYBDLCNCIE,-1.0,1
A1ER5AYS3FQ9O3,1,A3OAQRICJNC8CR,1.0,1
A1ER5AYS3FQ9O3,1,A2XMDWVULNR0HL,-1.0,1
A1ER5AYS3FQ9O3,1,A2IQP7DHK5HF8K,1.0,1
A1ER5AYS3FQ9O3,1,AUVV7OSJZ6USY,1.0,1
A1ER5AYS3FQ9O3,1,AN17Z00NUJW0V,1.0,1
A1ER5AYS3FQ9O3,1,AKM505RUAQEBJ,1.0,1
A1ER5AYS3FQ9O3,1,AN7Y0LD5BZ4TP,-1.0,1
A1ER5AYS3FQ9O3,1,A28YUFBI33QZ28,0.9711491724619827,2
A1ER5AYS3FQ9O3,1,A17HVLJI1KIGVT,-1.0,1
A1ER5AYS3FQ9O3,1,A13V9YX9H7FTWD,1.0,1
A1ER5AYS3FQ9O3,1,A3GMNYSMA4SI2U,1.0,1
A1ER5AYS3FQ9O3,1,A2XK9NPCPIF8HJ,-1.0,1
A1ER5AYS3FQ9O3,1,A1K5KHJRKINCP,1.0,1
A1ER5AYS3FQ9O3,1,A22K0EG0TIYEBG,1.0,1
A1ER5AYS3FQ9O3,1,A275OCLBSXA209,1.0,1
A1ER5AYS3FQ9O3,1,A5MF47VKBAAX9,1.0,1
A1ER5AYS3FQ9O3,1,A2CE8K4YCSE27G,1.0,1
A1ER5AYS3FQ9O3,1,A30EJO5T0HLRM2,-1.0,1
A1ER5AYS3FQ9O3,1,AHAINV8V9AE33,-1.0,1
A1ER5AYS3FQ9O3,1,AHIF41TNI16ZK,-1.0,1
A1ER5AYS3FQ9O3,1,A3054P4X1MG1Q4,1.0,1
A1ER5AYS3FQ9O3,1,A3EXETLKBBH0SC,-1.0,1
A1ER5AYS3FQ9O3,1,A2KDTSSL0FWOE4,-1.0,1
A1ER5AYS3FQ9O3,1,AK5I4P876F1WN,1.0,1
A1ER5AYS3FQ9O3,1,A2C4P4MH1CWWQX,-1.0,1
A1ER5AYS3FQ9O3,1,A3HZ5LA85UIVEU,-1.0,1
A1ER5AYS3FQ9O3,1,A2LYEP086U3D06,1.0,1
A1ER5AYS3FQ9O3,1,A3O5JM389P4YFV,1.0,1
A1ER5AYS3FQ9O3,1,AG17S9KBM6VKF,-1.0,1
A1ER5AYS3FQ9O3,1,A1E8YTJPEPS9DK,1.0,1
A1ER5AYS3FQ9O3,1,A3U77LE2T25QV8,-1.0,1
A1ER5AYS3FQ9O3,1,A3R8M7LRH0NPO1,1.0,1
A1ER5AYS3FQ9O3,1,A2Z7C49HOHIQVV,-1.0,1
A1ER5AYS3FQ9O3,1,A7WW03UN2YSYL,1.0,1
A1ER5AYS3FQ9O3,1,AQMBKOIAYQ6DJ,-1.0,1
A1ER5AYS3FQ9O3,1,AUBRSYDWQD991,1.0,1
A1ER5AYS3FQ9O3,1,A2PJ1XG9ECI2X2,-1.0,1
A1ER5AYS3FQ9O3,1,A37RIRXE3WECZ,-1.0,1
A1ER5AYS3FQ9O3,1,A3CC3S85TF2FJB,1.0,1
A1ER5AYS3FQ9O3,1,A36EBR3K4WB4OU,-1.0,1
A1ER5AYS3FQ9O3,1,A2VJB5Q3Y2AWES,-1.0,1
A1ER5AYS3FQ9O3,1,A7GHOWWFGB7JB,1.0,1
A1ER5AYS3FQ9O3,1,A108UJC8MQ0REU,-1.0,1
A1ER5AYS3FQ9O3,1,AZ0PCEZUTF5QO,-1.0,1
A1ER5AYS3FQ9O3,1,A1UWGQ62JAWYIC,1.0,1
A1ER5AYS3FQ9O3,1,A2LUQVSDYEQH14,-1.0,1
A1ER5AYS3FQ9O3,1,A3DUQ7YNDHTDRQ,1.0,1
A1ER5AYS3FQ9O3,1,A2AEA0RMFVKQW1,-1.0,1
A1ER5AYS3FQ9O3,1,AAMU00SSB7TYG,-1.0,1
A1ER5AYS3FQ9O3,1,A13P84GH9E0M0M,-1.0,1
A1ER5AYS3FQ9O3,1,A33CY2DUER8Z5A,-1.0,1
A1ER5AYS3FQ9O3,1,A2G6YWG4VAPFUO,1.0,1
A1ER5AYS3FQ9O3,1,A575UB00PJYBK,1.0,1
A1ER5AYS3FQ9O3,1,APJG1NGZPUV0E,1.0,1
A1ER5AYS3FQ9O3,1,A10Z3AXTYY9AWF,1.0,1
A1ER5AYS3FQ9O3,1,A2HBIQ3BLUER88,1.0,1
A1ER5AYS3FQ9O3,1,A287LNRPHWCSZ,1.0,1
A1ER5AYS3FQ9O3,1,A1Q7LJPC59VTBH,1.0,1
A1ER5AYS3FQ9O3,1,A2QS99IO5Y0N8,1.0,1
A1ER5AYS3FQ9O3,1,A5DYEJE6GNLFF,1.0,1
A1ER5AYS3FQ9O3,1,A3AWV00ZU7MSK1,1.0,2
A1ER5AYS3FQ9O3,1,A1TRJCB1AQG9UA,-1.0,1
A1ER5AYS3FQ9O3,1,ARIQKIPZJ3R1J,-1.0,1
A1ER5AYS3FQ9O3,1,AX500QFGDDCQI,-1.0,1
A1ER5AYS3FQ9O3,1,A2DLTNY3Q8UJXC,1.0,1
A1ER5AYS3FQ9O3,1,A1BPCVV793IJVD,-1.0,1
A1ER5AYS3FQ9O3,1,A30F4ZNBDBL1ZF,-1.0,1
A1ER5AYS3FQ9O3,1,A22RY4BN1PS5C5,-1.0,1
A1ER5AYS3FQ9O3,1,A18NRQBOI8QBO9,1.0,1
A1ER5AYS3FQ9O3,1,AHGNRQFJSZ39W,1.0,1
A1ER5AYS3FQ9O3,1,A3MNWHFUPF71A8,1.0,1
A1ER5AYS3FQ9O3,1,A1UTNGQL8KW0J4,1.0,1
A1ER5AYS3FQ9O3,1,A2PIOYALVI4X3I,1.0,1
A1ER5AYS3FQ9O3,1,A1TN82JCXETRT7,1.0,1
A1ER5AYS3FQ9O3,1,AU3N35YL0TKGX,1.0,1
A1ER5AYS3FQ9O3,1,A2SIWQ35IHQGD,-1.0,1
A1ER5AYS3FQ9O3,1,AQ80B8BUU3NTC,1.0,1
A1ER5AYS3FQ9O3,1,A2HKLALXURT5EK,1.0,1
A1ER5AYS3FQ9O3,1,A2Z710TPGVGW61,1.0,1
A1ER5AYS3FQ9O3,1,AR9NXBA7DMVHK,1.0,1
A1ER5AYS3FQ9O3,1,A1WMTLJEKY5X8Z,-1.0,1
A1ER5AYS3FQ9O3,1,A2U3FA2NTCLYND,-1.0,1
A1ER5AYS3FQ9O3,1,A3HTWH3KHRLHEU,-1.0,1
A1ER5AYS3FQ9O3,1,A1X1KB1LVPMTHO,-1.0,1
A1ER5AYS3FQ9O3,1,A18XW3V4C9ATLU,-1.0,1
A1ER5AYS3FQ9O3,1,AHUV3QQ5950ZB,1.0,1
A1ER5AYS3FQ9O3,1,A2ZDLBF8JBBC3U,-1.0,1
A1ER5AYS3FQ9O3,1,A2UX7LUQHAAYDE,-1.0,1
A1ER5AYS3FQ9O3,1,A39SNXVWSW9MOM,-1.0,1
A1ER5AYS3FQ9O3,1,AULMRHFXNIVE4,-1.0,1
A1ER5AYS3FQ9O3,1,A1YII6U3EDE6JI,-1.0,1
A1ER5AYS3FQ9O3,1,ALO07RFAQTMBJ,-1.0,1
A1ER5AYS3FQ9O3,1,A1IFLENAJRUCLF,1.0,1
A1ER5AYS3FQ9O3,1,A11NDE5IN92HSW,1.0,1
A1ER5AYS3FQ9O3,1,AEC52L3IJAQ46,1.0,1
A1ER5AYS3FQ9O3,1,A1FPEF0PIR8J9,1.0,1
A1ER5AYS3FQ9O3,1,AB7NJPOUJAL7S,1.0,1
A1ER5AYS3FQ9O3,1,A2JPQDMK7PQRJM,1.0,1
A1ER5AYS3FQ9O3,1,AF9XRN3ABH43F,1.0,1
A1ER5AYS3FQ9O3,1,A3UE6P3QTLTITS,-1.0,1
A1ER5AYS3FQ9O3,1,A2VZQPVYC8SF2B,-1.0,1
A1ER5AYS3FQ9O3,1,A2YACWF7JF9FRS,-1.0,1
A1ER5AYS3FQ9O3,1,A1SNHGZXARJBNZ,1.0,1
A1ER5AYS3FQ9O3,1,A234UUB0R425ZD,-1.0,1
A1ER5AYS3FQ9O3,1,A1XQX3BW642J7Y,-1.0,1
A1ER5AYS3FQ9O3,1,AXS1OUU6RMVQM,1.0,1
A1ER5AYS3FQ9O3,1,A2ER49SAGHU948,1.0,1
A1ER5AYS3FQ9O3,1,A1OV7ZYX8APA1K,1.0,1
A1ER5AYS3FQ9O3,1,A7D3YPTKIU8QF,1.0,1
A1ER5AYS3FQ9O3,1,A126ZDYGSF8UEY,-1.0,1
A1ER5AYS3FQ9O3,1,A2MYCDS5MZHFUP,1.0,1
A1ER5AYS3FQ9O3,1,AJLHVP56X0V6R,1.0,1
A1ER5AYS3FQ9O3,1,A2G9WS33DAIP53,-1.0,1
A1ER5AYS3FQ9O3,1,AOS0JEG5XTWFR,-1.0,1
A1ER5AYS3FQ9O3,1,AH3H4RVEGNJ38,1.0,1
A1ER5AYS3FQ9O3,1,A1FLH77QF6TJ4X,-1.0,1
A1ER5AYS3FQ9O3,1,A1ND2MQD0FW1U4,-1.0,1
A1ER5AYS3FQ9O3,1,AY12HQCPSFNOS,-1.0,1
A1ER5AYS3FQ9O3,1,A36CTLZJZ0PKYU,-1.0,1
A1ER5AYS3FQ9O3,1,A3J1AAN2HFI9QD,-1.0,1
A1ER5AYS3FQ9O3,1,A22NXZTNVOD3MQ,1.0,1
A1ER5AYS3FQ9O3,1,A3ALB4WOIRO5XP,-1.0,1
A1ER5AYS3FQ9O3,1,A28M2BZ9CGE9I4,1.0,1
A1ER5AYS3FQ9O3,1,A3EPO1WQ0OYGCN,1.0,1
A1ER5AYS3FQ9O3,1,A2XFMX6QNVMT3T,1.0,1
A1ER5AYS3FQ9O3,1,AN13HJT8S9K4,1.0,1
A1ER5AYS3FQ9O3,1,A3UXX6H19BFAX,1.0,1
A1ER5AYS3FQ9O3,1,A3IHTVDVPPB2UR,-1.0,1
A1ER5AYS3FQ9O3,1,A2K3QPP0J2FUS2,-1.0,1
A1ER5AYS3FQ9O3,1,A2R8NNXUS9YA1G,1.0,1
A1ER5AYS3FQ9O3,1,ACT0PV1XH5R0Z,-1.0,1
A1ER5AYS3FQ9O3,1,AVG5AYUFWLIT8,-1.0,1
A1ER5AYS3FQ9O3,1,A11K7MA7ISIXG8,-1.0,1
A1ER5AYS3FQ9O3,1,A2QOE4ZOAEEJ81,-1.0,1
A1ER5AYS3FQ9O3,1,A3VEVAJ55T5QBW,-1.0,1
A1ER5AYS3FQ9O3,1,AL7LCTK07IA1M,1.0,1
A1ER5AYS3FQ9O3,1,A2UU4H4DVTOWLA,1.0,1
A1ER5AYS3FQ9O3,1,A1A109ZOWPDU3M,1.0,1
A1ER5AYS3FQ9O3,1,A2SQUMFH4LYVLZ,1.0,1
A1ER5AYS3FQ9O3,1,A23A3MIP5AOS81,1.0,1
A1ER5AYS3FQ9O3,1,A2RL4L0PTH1ZQ8,-1.0,1
A1ER5AYS3FQ9O3,1,A1IDQWZR950FGB,-1.0,1
A1ER5AYS3FQ9O3,1,A28E0NA3ADYTYT,1.0,1
A1ER5AYS3FQ9O3,1,A25PZQFGTXI9UH,-1.0,1
A1ER5AYS3FQ9O3,1,A1K9Q23VLLZ2V7,-1.0,1
A1ER5AYS3FQ9O3,1,A1MBK9Y127EVCK,-1.0,1
A1ER5AYS3FQ9O3,1,AGJ59PHPJV0VJ,1.0,1
A1ER5AYS3FQ9O3,1,AX1UHR65KLYPD,1.0,1
A1ER5AYS3FQ9O3,1,ALFBALTQ4YHCZ,1.0,1
A1ER5AYS3FQ9O3,1,A3SXFGX0ID8PHD,-1.0,1
A1ER5AYS3FQ9O3,1,A2K5TD8M88MSXZ,-1.0,1
A1ER5AYS3FQ9O3,1,ACAXNK5A3UVDX,-1.0,1
A1ER5AYS3FQ9O3,1,ATK8DD9HK73UT,1.0,1
A1ER5AYS3FQ9O3,1,A1LNXQBN0R2PML,-1.0,1
A1ER5AYS3FQ9O3,1,A2PFW7MH6GNKLG,-1.0,1
A1ER5AYS3FQ9O3,1,A6E39INPCKRFO,-1.0,1
A1ER5AYS3FQ9O3,1,A47D5C32VLQM2,-1.0,1
A1ER5AYS3FQ9O3,1,A6QG9LM5WL0AQ,1.0,1
A1ER5AYS3FQ9O3,1,A65C6U301OM6A,-0.7310552682428688,2
A1ER5AYS3FQ9O3,1,A4O8419SE829C,1.0,1
A1ER5AYS3FQ9O3,1,A1OF72PQR4MII1,1.0,1
A1ER5AYS3FQ9O3,1,A6TDF9EZX2S9W,-1.0,1
A1ER5AYS3FQ9O3,1,A1JL479FIOGUS1,-1.0,1
A1ER5AYS3FQ9O3,1,A3NY0BWID30KCT,1.0,1
A1ER5AYS3FQ9O3,1,A1TVMRZSZPBBQT,1.0,1
A1ER5AYS3FQ9O3,1,A3GQNQ6JV8ZVFB,-1.0,1
A1ER5AYS3FQ9O3,1,A1RRVGT0L6Y4NT,1.0,1
A1ER5AYS3FQ9O3,1,A1GESGH0MKIKP1,1.0,1
A1ER5AYS3FQ9O3,1,A29AIYY9XIEM1D,-1.0,1
A1ER5AYS3FQ9O3,1,A3RCW8JH3P5AQB,-1.0,1
A1ER5AYS3FQ9O3,1,AO1W1XIBFIKMU,1.0,1
A1ER5AYS3FQ9O3,1,AMJP4TN5PTOUM,-1.0,1
A1ER5AYS3FQ9O3,1,A14ZU0JY39KMPT,1.0,1
A1ER5AYS3FQ9O3,1,A3OC53KDWLGV9Z,1.0,1
A1ER5AYS3FQ9O3,1,A1EO4YZWR1ZBFX,1.0,1
A1ER5AYS3FQ9O3,1,A16UL8BCL81ZO8,-1.0,1
A1ER5AYS3FQ9O3,1,A1EH4JANSA13IM,1.0,1
A1ER5AYS3FQ9O3,1,A8JDOC1DIARC5,1.0,1
A1ER5AYS3FQ9O3,1,A2LNN8X9CBNCLJ,-1.0,1
A1ER5AYS3FQ9O3,1,A1GRLKG8JA19OA,1.0,1
A1ER5AYS3FQ9O3,1,A187FTO8R5EKO3,1.0,1
A1ER5AYS3FQ9O3,1,AMVPN3AVC6YZO,-1.0,1
A1ER5AYS3FQ9O3,1,A2FVFGAY6QCYAZ,-1.0,1
A1ER5AYS3FQ9O3,1,A1CLZDKHDH5FAV,1.0,1
A1ER5AYS3FQ9O3,1,A1RIQVH2KNMNLF,1.0,1
A1ER5AYS3FQ9O3,1,ALRRFTG9HSES7,-1.0,1
A1ER5AYS3FQ9O3,1,A4YDSM2FT23K2,1.0,1
A1ER5AYS3FQ9O3,1,A1Y32FBX45NCNL,1.0,1
A1ER5AYS3FQ9O3,1,A165RDQLEY2JCA,1.0,1
A1ER5AYS3FQ9O3,1,A3GI3DXPU2RBU5,1.0,1
A1ER5AYS3FQ9O3,1,A15FZ94Z52LNV0,-1.0,1
A1ER5AYS3FQ9O3,1,A10DBRZT33A13E,1.0,1
A1ER5AYS3FQ9O3,1,A1SM4M3VUDMRTV,1.0,1
A1ER5AYS3FQ9O3,1,A3TLW3HI6ZN86Z,-1.0,1
A1ER5AYS3FQ9O3,1,A1HAGQ0M0NRNOX,1.0,1
A1ER5AYS3FQ9O3,1,A23O3DMXWW0B52,1.0,1
A1ER5AYS3FQ9O3,1,A1EFSIVCPNQ1VN,1.0,1
A1ER5AYS3FQ9O3,1,A3QAF6276O83YK,1.0,1
A1ER5AYS3FQ9O3,1,A3PDC1QWCGEL7G,-1.0,1
A1ER5AYS3FQ9O3,1,A2SU7UFUWBPTDN,1.0,1
A1ER5AYS3FQ9O3,1,A6JFH5MN1NBS4,-1.0,1
A1ER5AYS3FQ9O3,1,A299WPPMO6NJZK,-1.0,1
A1ER5AYS3FQ9O3,1,A2GKP4KYI87CHA,1.0,1
A1ER5AYS3FQ9O3,1,A34IU43E9CZ8K8,-1.0,1
A1ER5AYS3FQ9O3,1,A2GKRB5ZGJK3PC,1.0,1
A1ER5AYS3FQ9O3,1,A2A3TH8U5FVSFQ,1.0,1
A1ER5AYS3FQ9O3,1,A24Y560GZR4IK4,1.0,1
A1ER5AYS3FQ9O3,1,A32CVWPHQI86QS,-1.0,1
A1ER5AYS3FQ9O3,1,A2UXRQJUGEM217,-1.0,1
A1ER5AYS3FQ9O3,1,ABCG0QVUU6VW5,-1.0,1
A1ER5AYS3FQ9O3,1,A37G5L2QYRGUNZ,1.0,1
A1ER5AYS3FQ9O3,1,AF9DZFUKMAWTR,1.0,1
A1ER5AYS3FQ9O3,1,AGVAABBS1GDMY,-1.0,1
A1ER5AYS3FQ9O3,1,A1TB8CZXQW8SGO,-1.0,1
A1ER5AYS3FQ9O3,1,A1X8L27GBKBDHO,1.0,1
A1ER5AYS3FQ9O3,1,APABIKNTX9OR,-1.0,1
A1ER5AYS3FQ9O3,1,A2ST8WYXQXFOA7,1.0,1
A1ER5AYS3FQ9O3,1,A2E3OISHL6H0GL,-1.0,1
A1ER5AYS3FQ9O3,1,A3PO7JJDTYDN8E,1.0,1
A1ER5AYS3FQ9O3,1,AVMWAU01NFI4O,-1.0,1
A1ER5AYS3FQ9O3,1,AF5CPSQIJYJ7,-1.0,1
A1ER5AYS3FQ9O3,1,AZNHJ09IT4XGR,1.0,1
A1ER5AYS3FQ9O3,1,A2XJPDIK68JT4O,-1.0,1
A1ER5AYS3FQ9O3,1,A3CB5XZ76ZYFFW,1.0,1
A1ER5AYS3FQ9O3,1,A30B0LYOTI6HKC,-1.0,1
A1ER5AYS3FQ9O3,1,A2T8EGHB67HRLB,1.0,1
A1ER5AYS3FQ9O3,1,AQ35QKOF9RHGR,1.0,1
A1ER5AYS3FQ9O3,1,A6DSBRIX8RJBQ,-1.0,1
A1ER5AYS3FQ9O3,1,ALCJ7A8PWCS5B,1.0,1
A1ER5AYS3FQ9O3,1,A3E1R6Z8S41OWA,-1.0,1
A1ER5AYS3FQ9O3,1,A1HKH1NXHWQL5P,1.0,1
A1ER5AYS3FQ9O3,1,A3HIQW47GKQ929,1.0,1
A1ER5AYS3FQ9O3,1,AD67R29NGO6U0,-1.0,1
A1ER5AYS3FQ9O3,1,AYGILVISGIAAA,1.0,1
A1ER5AYS3FQ9O3,1,A3ENCYGVFDXVP4,-1.0,1
A1ER5AYS3FQ9O3,1,A3OPXG83YL4T3Y,-1.0,1
A1ER5AYS3FQ9O3,1,A1162JWEY76TQ1,-1.0,1
A1ER5AYS3FQ9O3,1,A2NDOVDDX8E9U7,1.0,1
A1ER5AYS3FQ9O3,1,A36W3OQNOWXYLC,1.0,1
A1ER5AYS3FQ9O3,1,A21364RGVJLCFA,-1.0,1
A1ER5AYS3FQ9O3,1,A38MM5JB8ZFG0G,-1.0,1
A1ER5AYS3FQ9O3,1,A3QMH8I9N0JNI9,-1.0,1
A1ER5AYS3FQ9O3,1,A1U41ZLZ13UMT9,-1.0,1
A1ER5AYS3FQ9O3,1,A280EN34BENIJH,-1.0,1
A1ER5AYS3FQ9O3,1,A1CL5V8C8DNVV2,1.0,1
A1ER5AYS3FQ9O3,1,A2J6LQVPE7G6JP,-1.0,1
A1ER5AYS3FQ9O3,1,AIBX0T92YSH55,1.0,1
