TargetItem,OtherItem,Cluster,Similarity,CommonUsers
B000JE4594,B00JL1HMFU,2,0.0,0
B000JE4594,B00JJWJULU,2,0.0,0
B000JE4594,B00JJV1SEI,2,0.0,0
B000JE4594,B00JJTN6YK,2,0.0,0
B000JE4594,B00J2150GC,2,0.0,0
B000JE4594,B004WLOEP0,2,0.0,0
B000JE4594,B00JHFY9FQ,2,0.0,0
B000JE4594,B00JHHBIN0,2,0.0,0
B000JE4594,B007RJLGKA,2,0.0,0
B000JE4594,B00194B5PK,2,0.0,0
B000JE4594,B00JHGUG6Q,2,0.0,0
B000JE4594,B0017TF13E,2,0.0,0
B000JE4594,B002KQ4F2G,2,0.0,0
B000JE4594,B00JHME0ZI,2,0.0,0
B000JE4594,B00JHT48Z8,2,0.0,0
B000JE4594,B00JHXAYN4,2,0.0,0
B000JE4594,B00JI0TO78,2,0.0,0
B000JE4594,B00JHY3F9I,2,0.0,0
B000JE4594,B00C9Q4QHG,2,0.0,0
B000JE4594,B00JI6VKYC,2,0.0,0
B000JE4594,B004PC61TS,2,0.0,0
B000JE4594,B00JI6RF9Q,2,0.0,0
B000JE4594,B0062TU2OC,2,0.0,0
B000JE4594,B00AY275GG,2,0.0,0
B000JE4594,B009XWRINS,2,0.0,0
B000JE4594,B00JH55GO4,2,0.0,0
B000JE4594,B005EIIWHG,2,0.0,0
B000JE4594,B0007SM8PK,2,0.0,0
B000JE4594,B00JH54XZM,2,0.0,0
B000JE4594,B00JH55PHW,2,0.0,0
B000JE4594,B00JH54SSY,2,0.0,0
B000JE4594,B00JH55L7Q,2,0.0,0
B000JE4594,B00JH55BWG,2,0.0,0
B000JE4594,B00JH6VGK6,2,0.0,0
B000JE4594,B00IB6CBXY,2,0.0,0
B000JE4594,B0058TGQTW,2,0.0,0
B000JE4594,B009X1PF0M,2,0.0,0
B000JE4594,B0088LJYW8,2,0.0,0
B000JE4594,B00FP4U01A,2,0.0,0
B000JE4594,B003VU0AHO,2,0.0,0
B000JE4594,B00JHCXH8E,2,0.0,0
B000JE4594,B00JHCXKQS,2,0.0,0
B000JE4594,B00JI9W5L6,2,0.0,0
B000JE4594,B00JIEFFO0,2,0.0,0
B000JE4594,B00JJTFK9E,2,0.0,0
B000JE4594,B004OT56I4,2,0.0,0
B000JE4594,B007TWJGM0,2,0.0,0
B000JE4594,B00JJCWMHE,2,0.0,0
B000JE4594,B00DV8AKD0,2,0.0,0
B000JE4594,B00JJAJ6JS,2,0.0,0
B000JE4594,B00JJH0D2K,2,0.0,0
B000JE4594,B000B781XK,2,0.0,0
B000JE4594,B00JJIED70,2,0.0,0
B000JE4594,B000KMZYB8,2,0.0,0
B000JE4594,B000P1RSFE,2,0.0,0
B000JE4594,B004TP5GWY,2,0.0,0
B000JE4594,B00JJOU65M,2,0.0,0
B000JE4594,B00JJP7N20,2,0.0,0
B000JE4594,B00JJP6S2Q,2,0.0,0
B000JE4594,B000A2AIZA,2,0.0,0
B000JE4594,B00F3FIHOI,2,0.0,0
B000JE4594,B00JJRS3G8,2,0.0,0
B000JE4594,B000T9WCY4,2,0.0,0
B000JE4594,B00EK96E3Y,2,0.0,0
B000JE4594,B00JJ95Y6S,2,0.0,0
B000JE4594,B006FT8QO2,2,0.0,0
B000JE4594,B00JIU7XG2,2,0.0,0
B000JE4594,B00JIGTIX2,2,0.0,0
B000JE4594,B00JINXZHU,2,0.0,0
B000JE4594,B00JIQMYHO,2,0.0,0
B000JE4594,B00DBIO5XG,2,0.0,0
B000JE4594,B0001MBCT0,2,0.0,0
B000JE4594,B00BOMCOXY,2,0.0,0
B000JE4594,B004J2T04M,2,0.0,0
B000JE4594,B00IO7RIHY,2,0.0,0
B000JE4594,B00JJ4X3V6,2,0.0,0
B000JE4594,B00JIUXZI2,2,0.0,0
B000JE4594,B00JIUXNDY,2,0.0,0
B000JE4594,B00759A3GU,2,0.0,0
B000JE4594,B003DXSKVW,2,0.0,0
B000JE4594,B007UA0EEK,2,0.0,0
B000JE4594,B005AKFDI4,2,0.0,0
B000JE4594,B00GX1Z0NW,2,0.0,0
B000JE4594,B00JLIPAX4,2,0.0,0
B000JE4594,B00CFF7Y7U,2,0.0,0
B000JE4594,B00JQ70XR8,2,0.0,0
B000JE4594,B00JOO05GW,2,0.0,0
B000JE4594,B00JOULZTC,2,0.0,0
B000JE4594,B00ITMVTNI,2,0.0,0
B000JE4594,B001BXTXOY,2,0.0,0
B000JE4594,B00JOUIQA8,2,0.0,0
B000JE4594,B00JOUTUJE,2,0.0,0
B000JE4594,B0089H3BM0,2,0.0,0
B000JE4594,B00JOYPQCK,2,0.0,0
B000JE4594,B001UIITY0,2,0.0,0
B000JE4594,B00D095SZK,2,0.0,0
B000JE4594,B00JP1S31I,2,0.0,0
B000JE4594,B00JP5DZF8,2,0.0,0
B000JE4594,B00JP5XFVW,2,0.0,0
B000JE4594,B00JP6CXV4,2,0.0,0
B000JE4594,B00JP741OK,2,0.0,0
B000JE4594,B00JP6TNLC,2,0.0,0
B000JE4594,B00JP7ODFM,2,0.0,0
B000JE4594,B00JP7ODRU,2,0.0,0
B000JE4594,B0062V6M7Q,2,0.0,0
B000JE4594,B00JOEE1QC,2,0.0,0
B000JE4594,B00JLKBS42,2,0.0,0
B000JE4594,B00JOCLVW6,2,0.0,0
B000JE4594,B00EYY1DH2,2,0.0,0
B000JE4594,B00JO0DEMI,2,0.0,0
B000JE4594,B007W4G8YY,2,0.0,0
B000JE4594,B00JO6GUAA,2,0.0,0
B000JE4594,B00JO80RQQ,2,0.0,0
B000JE4594,B00JO7M3KA,2,0.0,0
B000JE4594,B00JO5S4KA,2,0.0,0
B000JE4594,B00JO8PODM,2,0.0,0
B000JE4594,B00JOAHLDQ,2,0.0,0
B000JE4594,B00JOB3WNS,2,0.0,0
B000JE4594,B00JOB5182,2,0.0,0
B000JE4594,B00JOCA8SE,2,0.0,0
B000JE4594,B00JOBUNWQ,2,0.0,0
B000JE4594,B00JOCDLME,2,0.0,0
B000JE4594,B00JOCC9LS,2,0.0,0
B000JE4594,B00JOCLGF8,2,0.0,0
B000JE4594,B00JOCT952,2,0.0,0
B000JE4594,B00JP9A318,2,0.0,0
B000JE4594,B00JP9NPAE,2,0.0,0
B000JE4594,B00JPC0CFW,2,0.0,0
B000JE4594,B00JPF7XSI,2,0.0,0
B000JE4594,B00JPR74A8,2,0.0,0
B000JE4594,B001RJOHN4,2,0.0,0
B000JE4594,B002KLLZ10,2,0.0,0
B000JE4594,B00JQ1BYOU,2,0.0,0
B000JE4594,B00JQ1DC4U,2,0.0,0
B000JE4594,B00JQ1C3KO,2,0.0,0
B000JE4594,B0054N80GO,2,0.0,0
B000JE4594,B00JQ2558K,2,0.0,0
B000JE4594,B00JQ2GNL8,2,0.0,0
B000JE4594,B00JQ2YDM4,2,0.0,0
B000JE4594,B00JQ5536Q,2,0.0,0
B000JE4594,B00JQ5DL4M,2,0.0,0
B000JE4594,B00JQ693W0,2,0.0,0
B000JE4594,B00B86XHIM,2,0.0,0
B000JE4594,B00JQ76Y2Q,2,0.0,0
B000JE4594,B00JQ6Y6NQ,2,0.0,0
B000JE4594,B00D480MDU,2,0.0,0
B000JE4594,B00JPSM08I,2,0.0,0
B000JE4594,B00GJ3EMCY,2,0.0,0
B000JE4594,B00JPRESGQ,2,0.0,0
B000JE4594,B00JPJXVH6,2,0.0,0
B000JE4594,B00JPFDSHI,2,0.0,0
B000JE4594,B00GDTA3Y0,2,0.0,0
B000JE4594,B004570S9M,2,0.0,0
B000JE4594,B00JPHCBK6,2,0.0,0
B000JE4594,B00JPIRDZS,2,0.0,0
B000JE4594,B00JPIK0DU,2,0.0,0
B000JE4594,B00FR1UUPC,2,0.0,0
B000JE4594,B00JPNLFGQ,2,0.0,0
B000JE4594,B00484AWPW,2,0.0,0
B000JE4594,B00JPNWRVI,2,0.0,0
B000JE4594,B00JPOLQ8M,2,0.0,0
B000JE4594,B00ATZ5U5G,2,0.0,0
B000JE4594,B00JPPIURQ,2,0.0,0
B000JE4594,B0019D59L2,2,0.0,0
B000JE4594,B00J0C35BA,2,0.0,0
B000JE4594,B00F53YL66,2,0.0,0
B000JE4594,B00JNVUMUA,2,0.0,0
B000JE4594,B00JNWKFWY,2,0.0,0
B000JE4594,B000PXH0QE,2,0.0,0
B000JE4594,B00JMCQXDU,2,0.0,0
B000JE4594,B00GXP6ZXW,2,0.0,0
B000JE4594,B007POCKNY,2,0.0,0
B000JE4594,B00JM2FL4C,2,0.0,0
B000JE4594,B00H029E0S,2,0.0,0
B000JE4594,B00IY2ISO6,2,0.0,0
B000JE4594,B0047LA4J0,2,0.0,0
B000JE4594,B00E3A1FQG,2,0.0,0
B000JE4594,B000FD589K,2,0.0,0
B000JE4594,B0040QPAUK,2,0.0,0
B000JE4594,B00519TYLG,2,0.0,0
B000JE4594,B00DHOKYO8,2,0.0,0
B000JE4594,B00JM6KFOY,2,0.0,0
B000JE4594,B005CPVGB0,2,0.0,0
B000JE4594,B00AXFFRSW,2,0.0,0
B000JE4594,B00JMA4MD0,2,0.0,0
B000JE4594,B006P75KCA,2,0.0,0
B000JE4594,B00B00WVEW,2,0.0,0
B000JE4594,B00I5KLEHU,2,0.0,0
B000JE4594,B00JID4P38,2,0.0,0
B000JE4594,B009K7VDVE,2,0.0,0
B000JE4594,B007W5B4T2,2,0.0,0
B000JE4594,B008B60W94,2,0.0,0
B000JE4594,B004X2W96Y,2,0.0,0
B000JE4594,B0041HCBEG,2,0.0,0
B000JE4594,B0058LNBZW,2,0.0,0
B000JE4594,B00JLNM6PO,2,0.0,0
B000JE4594,B00IERVROO,2,0.0,0
B000JE4594,B00JLNZF2A,2,0.0,0
B000JE4594,B00JLP9NT4,2,0.0,0
B000JE4594,B00AR79EM6,2,0.0,0
B000JE4594,B00JLRWX30,2,0.0,0
B000JE4594,B00JLRCJCU,2,0.0,0
B000JE4594,B002Y3FYN4,2,0.0,0
B000JE4594,B009ZQIOBM,2,0.0,0
B000JE4594,B00JLTCFWW,2,0.0,0
B000JE4594,B00JLUHUQW,2,0.0,0
B000JE4594,B00JLVJ97E,2,0.0,0
B000JE4594,B00JMD4F16,2,0.0,0
B000JE4594,B00JMCEZFI,2,0.0,0
B000JE4594,B00JNO6L8Y,2,0.0,0
B000JE4594,B00JMDSKKS,2,0.0,0
B000JE4594,B00JN8GYIM,2,0.0,0
B000JE4594,B002A2EFHU,2,0.0,0
B000JE4594,B00JNAVRGY,2,0.0,0
B000JE4594,B00JNAVQ0Q,2,0.0,0
B000JE4594,B00JNB7ET2,2,0.0,0
B000JE4594,B00JNB7CL2,2,0.0,0
B000JE4594,B00JNC56OG,2,0.0,0
B000JE4594,B00BXIS956,2,0.0,0
B000JE4594,B002L26ZCW,2,0.0,0
B000JE4594,B00JNG44N6,2,0.0,0
B000JE4594,7883726757,2,0.0,0
B000JE4594,B0029T31B0,2,0.0,0
B000JE4594,B00JNK2F1A,2,0.0,0
B000JE4594,B00FK9XA7Q,2,0.0,0
B000JE4594,B00JNRITNQ,2,0.0,0
B000JE4594,B00JNS9HW2,2,0.0,0
B000JE4594,B00JNTAMG6,2,0.0,0
B000JE4594,B003BR032E,2,0.0,0
B000JE4594,B00JN3W7Q0,2,0.0,0
B000JE4594,B00JN1TUIU,2,0.0,0
B000JE4594,B00JMMMYLK,2,0.0,0
B000JE4594,B00JMFOOJW,2,0.0,0
B000JE4594,B00GPISN78,2,0.0,0
B000JE4594,B00JMI5HPO,2,0.0,0
B000JE4594,B0033YAXBG,2,0.0,0
B000JE4594,B001MHQ3V0,2,0.0,0
B000JE4594,B00JMLJNBA,2,0.0,0
B000JE4594,B00JMMP50M,2,0.0,0
B000JE4594,B006P4CDPK,2,0.0,0
B000JE4594,B00JMYSF34,2,0.0,0
B000JE4594,B00BAJS5W0,2,0.0,0
B000JE4594,B00JMSXNE6,2,0.0,0
B000JE4594,B00JMTTUJ2,2,0.0,0
B000JE4594,B00JMTZMXK,2,0.0,0
B000JE4594,B00JMVB3LI,2,0.0,0
B000JE4594,B00E5M66SE,2,0.0,0
B000JE4594,B00JMZUJ7S,2,0.0,0
B000JE4594,B00L7DB0EE,2,0.0,0
B000JE4594,B00L7QA2P4,2,0.0,0
B000JE4594,B00OCKTTYC,2,0.0,0
B000JE4594,B00ISRX1BC,2,0.0,0
B000JE4594,B00HCB86XS,2,0.0,0
B000JE4594,B00NB5UUWY,2,0.0,0
B000JE4594,B00CRVTAF6,2,0.0,0
B000JE4594,B00NB7P39W,2,0.0,0
B000JE4594,B00IDCOQXO,2,0.0,0
B000JE4594,B00NB8OMWK,2,0.0,0
B000JE4594,B00NBA9VL0,2,0.0,0
B000JE4594,B00NB9HA6Y,2,0.0,0
B000JE4594,B00NBAAUO2,2,0.0,0
B000JE4594,B00NBAMP18,2,0.0,0
B000JE4594,B00NBAWO96,2,0.0,0
B000JE4594,B00NBBLFMM,2,0.0,0
B000JE4594,B00NBBT3RQ,2,0.0,0
B000JE4594,B00NBC6MF6,2,0.0,0
B000JE4594,B00NBDGI3G,2,0.0,0
B000JE4594,B001MRZLM2,2,0.0,0
B000JE4594,B00MUPQR8M,2,0.0,0
B000JE4594,B00NB2CDMC,2,0.0,0
B000JE4594,B00NB2PNXS,2,0.0,0
B000JE4594,B00NAFM0VO,2,0.0,0
B000JE4594,B00NAYTR98,2,0.0,0
B000JE4594,B00NAH3SZ4,2,0.0,0
B000JE4594,B00NAIPBRQ,2,0.0,0
B000JE4594,B00ML5O1WK,2,0.0,0
B000JE4594,B00NAK0K0M,2,0.0,0
B000JE4594,B00NAKSHFW,2,0.0,0
B000JE4594,B00NALF812,2,0.0,0
B000JE4594,B00NALGT4W,2,0.0,0
B000JE4594,B00NALS9PE,2,0.0,0
B000JE4594,B00NALNNQ4,2,0.0,0
B000JE4594,B00NAQYTJO,2,0.0,0
B000JE4594,B00NAS9CWQ,2,0.0,0
B000JE4594,B00NASLKAS,2,0.0,0
B000JE4594,B00NAUR028,2,0.0,0
B000JE4594,B00KF39B6Q,2,0.0,0
B000JE4594,B0034JI182,2,0.0,0
B000JE4594,B00NAY3LFY,2,0.0,0
B000JE4594,B00NAXS1BY,2,0.0,0
B000JE4594,B00NBI4AU4,2,0.0,0
B000JE4594,B0006VGZC0,2,0.0,0
B000JE4594,B00NBIZLK2,2,0.0,0
B000JE4594,B00NBLCWVK,2,0.0,0
B000JE4594,B00NCROX0G,2,0.0,0
B000JE4594,B00NCTT6M4,2,0.0,0
B000JE4594,B00NCUUPFU,2,0.0,0
B000JE4594,B00B90NSFE,2,0.0,0
B000JE4594,B0094M075I,2,0.0,0
B000JE4594,B00ND51YA4,2,0.0,0
B000JE4594,B00A6O89GW,2,0.0,0
B000JE4594,B00NDAMPDE,2,0.0,0
B000JE4594,B00GNJN676,2,0.0,0
B000JE4594,B001DCY7H6,2,0.0,0
B000JE4594,B00AMO5PJ0,2,0.0,0
B000JE4594,B00NDI4K7U,2,0.0,0
B000JE4594,B00NDRWUCS,2,0.0,0
B000JE4594,B00NDTQMHU,2,0.0,0
B000JE4594,B004KO615U,2,0.0,0
B000JE4594,B00NE0X4XI,2,0.0,0
B000JE4594,B00NE2W9LY,2,0.0,0
B000JE4594,B00GTXEJ04,2,0.0,0
B000JE4594,B00EELGKIC,2,0.0,0
B000JE4594,B00NCNFIEU,2,0.0,0
B000JE4594,B00NBTFE7Q,2,0.0,0
B000JE4594,B00NBN9PSG,2,0.0,0
B000JE4594,B00NBNDDDY,2,0.0,0
B000JE4594,B00NBNQURA,2,0.0,0
B000JE4594,B00NBPF182,2,0.0,0
B000JE4594,B00NBRUQE4,2,0.0,0
B000JE4594,B00NBRC5D4,2,0.0,0
B000JE4594,B002NE5Q82,2,0.0,0
B000JE4594,B00AZAST7G,2,0.0,0
B000JE4594,B00NCK2IT6,2,0.0,0
B000JE4594,B00HIUW0US,2,0.0,0
B000JE4594,B00M1N6UJE,2,0.0,0
B000JE4594,B00NC5J1C8,2,0.0,0
B000JE4594,B00NC6H1D8,2,0.0,0
B000JE4594,B00NC75GOI,2,0.0,0
B000JE4594,B00NC9RITM,2,0.0,0
B000JE4594,B00NCFZBX6,2,0.0,0
B000JE4594,B00NAH6JDC,2,0.0,0
B000JE4594,B00NAFEFI0,2,0.0,0
B000JE4594,B00N7A7EGS,2,0.0,0
B000JE4594,B00N8GK6EI,2,0.0,0
B000JE4594,B00N8JZSRA,2,0.0,0
B000JE4594,B00N8K1GIY,2,0.0,0
B000JE4594,B00N8K0QNA,2,0.0,0
B000JE4594,B00N8K6AX0,2,0.0,0
B000JE4594,B00N8LCNCQ,2,0.0,0
B000JE4594,B00N8JXKL6,2,0.0,0
B000JE4594,B00N8LPAT4,2,0.0,0
B000JE4594,B00N8LSUVO,2,0.0,0
B000JE4594,B00BBQD4JQ,2,0.0,0
B000JE4594,B00N8M1ZEC,2,0.0,0
B000JE4594,B00N8MDN9M,2,0.0,0
B000JE4594,B00N8MPHAU,2,0.0,0
B000JE4594,B00N8MRSPC,2,0.0,0
B000JE4594,B00N8MYKFI,2,0.0,0
B000JE4594,B008RD8H5C,2,0.0,0
B000JE4594,B00N8ON7S2,2,0.0,0
B000JE4594,B004Q51A6S,2,0.0,0
B000JE4594,B00N8H89GE,2,0.0,0
B000JE4594,B00N8H32HU,2,0.0,0
B000JE4594,B00NAFMF32,2,0.0,0
B000JE4594,B00N8G1PE8,2,0.0,0
B000JE4594,B00F8X8BCI,2,0.0,0
B000JE4594,B00N7BZUOK,2,0.0,0
B000JE4594,B00N7C0E8Q,2,0.0,0
B000JE4594,B00N7C0ILE,2,0.0,0
B000JE4594,B00N7GZESC,2,0.0,0
B000JE4594,B00N7F3BG0,2,0.0,0
B000JE4594,B00N7IVJX4,2,0.0,0
B000JE4594,B00N7K74XG,2,0.0,0
B000JE4594,B00N7K4ZAG,2,0.0,0
B000JE4594,B00N7YR0IQ,2,0.0,0
B000JE4594,B00N7VWEC6,2,0.0,0
B000JE4594,B00N8042O4,2,0.0,0
B000JE4594,B00N82CRU8,2,0.0,0
B000JE4594,B00N83VJ6K,2,0.0,0
B000JE4594,B000HGID3S,2,0.0,0
B000JE4594,B00N8CMQJA,2,0.0,0
B000JE4594,B00N8C2P2I,2,0.0,0
B000JE4594,B00N8W3YUA,2,0.0,0
B000JE4594,B006R6B988,2,0.0,0
B000JE4594,B00N97I27O,2,0.0,0
B000JE4594,B00N99R3KE,2,0.0,0
B000JE4594,B00N9XE7UE,2,0.0,0
B000JE4594,B00N9ZOYSC,2,0.0,0
B000JE4594,B00N9ZP7WY,2,0.0,0
B000JE4594,B00NA1SILO,2,0.0,0
B000JE4594,B00NA1XS5U,2,0.0,0
B000JE4594,B003ZUMQPO,2,0.0,0
B000JE4594,B00NA78T5I,2,0.0,0
B000JE4594,B00NA978PI,2,0.0,0
B000JE4594,B00NA9IIVQ,2,0.0,0
B000JE4594,B007NUA8T8,2,0.0,0
B000JE4594,B00NAAWCYY,2,0.0,0
B000JE4594,B00NACX17E,2,0.0,0
B000JE4594,B00NAFKVZG,2,0.0,0
B000JE4594,B00NAFL9AM,2,0.0,0
B000JE4594,B00NAFJKXA,2,0.0,0
B000JE4594,B00NAFJYYA,2,0.0,0
B000JE4594,B00NAFJU4Y,2,0.0,0
B000JE4594,B0077AK7NQ,2,0.0,0
B000JE4594,B00N9VCKIM,2,0.0,0
B000JE4594,B00N9WB3W0,2,0.0,0
B000JE4594,B00N9FY5MW,2,0.0,0
B000JE4594,B00N9AATHW,2,0.0,0
B000JE4594,B00N99PKCM,2,0.0,0
B000JE4594,B00MMVMEZE,2,0.0,0
B000JE4594,B00N9CXMQA,2,0.0,0
B000JE4594,B00N9CXRWY,2,0.0,0
B000JE4594,B00N9CWR8E,2,0.0,0
B000JE4594,B00N9GSQQC,2,0.0,0
B000JE4594,B00B4QJLRC,2,0.0,0
B000JE4594,B00N9VJSIW,2,0.0,0
B000JE4594,B000ESM40M,2,0.0,0
B000JE4594,B00N9MPZ4C,2,0.0,0
B000JE4594,B00N9LRMI0,2,0.0,0
B000JE4594,B00N9RO0M0,2,0.0,0
B000JE4594,B00N9SG3NS,2,0.0,0
B000JE4594,B00N9THIBS,2,0.0,0
B000JE4594,B00N9VA47Q,2,0.0,0
B000JE4594,B00NE7DDQE,2,0.0,0
B000JE4594,B00853QPLC,2,0.0,0
B000JE4594,B00NEDBWE8,2,0.0,0
B000JE4594,B00NHXQJKM,2,0.0,0
B000JE4594,B007ZYVURQ,2,0.0,0
B000JE4594,B00NI22Y6A,2,0.0,0
B000JE4594,B005VELLSA,2,0.0,0
B000JE4594,B00NI35ORU,2,0.0,0
B000JE4594,B005VG4ZN6,2,0.0,0
B000JE4594,B00INXASXA,2,0.0,0
B000JE4594,B007TPSVY6,2,0.0,0
B000JE4594,B00AJ2QHVU,2,0.0,0
B000JE4594,B00NI4Y8WG,2,0.0,0
B000JE4594,B00BYPD8WW,2,0.0,0
B000JE4594,B00NI5S03S,2,0.0,0
B000JE4594,B00NI676QY,2,0.0,0
B000JE4594,B00NI6VWUA,2,0.0,0
B000JE4594,B00NI7GPEC,2,0.0,0
B000JE4594,B00BTCIPS2,2,0.0,0
B000JE4594,B00NI8KWGS,2,0.0,0
B000JE4594,B00NI93F1G,2,0.0,0
B000JE4594,B00NHYVEGU,2,0.0,0
B000JE4594,B00EON6JBI,2,0.0,0
B000JE4594,B00NEMNIQO,2,0.0,0
B000JE4594,B003JGCJLK,2,0.0,0
B000JE4594,B00NHEVXVG,2,0.0,0
B000JE4594,B00NHFHCVU,2,0.0,0
B000JE4594,B0041MFCJ2,2,0.0,0
B000JE4594,B00F2YTFEQ,2,0.0,0
B000JE4594,B00NHIU35Y,2,0.0,0
B000JE4594,B00NHJTOBW,2,0.0,0
B000JE4594,B00ML5NEWI,2,0.0,0
B000JE4594,B00NHJYY7G,2,0.0,0
B000JE4594,B00NHGVZ0S,2,0.0,0
B000JE4594,B00785N9VM,2,0.0,0
B000JE4594,B00DL0ZGF0,2,0.0,0
B000JE4594,B00NHPMJCM,2,0.0,0
B000JE4594,B00NHQB4G8,2,0.0,0
B000JE4594,B00NHQPUOA,2,0.0,0
B000JE4594,B00GE694VU,2,0.0,0
B000JE4594,B00B7RFEQ0,2,0.0,0
B000JE4594,B00ISN4QJ2,2,0.0,0
B000JE4594,B001QA4HQ6,2,0.0,0
B000JE4594,B00NIA6A08,2,0.0,0
B000JE4594,B004WQC15K,2,0.0,0
B000JE4594,B0086RVAXU,2,0.0,0
B000JE4594,B00NITKYSI,2,0.0,0
B000JE4594,B00NIUHAG6,2,0.0,0
B000JE4594,B00NIUZ7V6,2,0.0,0
B000JE4594,B00NIWEXVY,2,0.0,0
B000JE4594,B00NIWC10O,2,0.0,0
B000JE4594,B00NIWFV88,2,0.0,0
B000JE4594,B00LJG4KUU,2,0.0,0
B000JE4594,B00NIXI8BY,2,0.0,0
B000JE4594,B00NIXMDKQ,2,0.0,0
B000JE4594,B00MWSA06C,2,0.0,0
B000JE4594,B00NIZK14O,2,0.0,0
B000JE4594,B00I6C310U,2,0.0,0
B000JE4594,B00EYCF5KA,2,0.0,0
B000JE4594,B00974580W,2,0.0,0
B000JE4594,B00NJ2R4VE,2,0.0,0
B000JE4594,B00NJ2QA3C,2,0.0,0
B000JE4594,B008OEVF1W,2,0.0,0
B000JE4594,B00NIQIUR8,2,0.0,0
B000JE4594,B00NIPS0E2,2,0.0,0
B000JE4594,B00NIOG33S,2,0.0,0
B000JE4594,B00NIGWRU4,2,0.0,0
B000JE4594,B00NICP7QO,2,0.0,0
B000JE4594,B00KURW5LA,2,0.0,0
B000JE4594,B00NIG7H7W,2,0.0,0
B000JE4594,B00NIGI6H2,2,0.0,0
B000JE4594,B00NIG745M,2,0.0,0
B000JE4594,B00NIGQMTG,2,0.0,0
B000JE4594,B00NIH06L0,2,0.0,0
B000JE4594,B00DD954GA,2,0.0,0
B000JE4594,B00NIOWBJS,2,0.0,0
B000JE4594,B00NIH2S16,2,0.0,0
B000JE4594,B00J2N0TVQ,2,0.0,0
B000JE4594,B00NIH17Y0,2,0.0,0
B000JE4594,B00NIKBLWU,2,0.0,0
B000JE4594,B00847GGPO,2,0.0,0
B000JE4594,B00006LEJ5,2,0.0,0
B000JE4594,B00JB245SG,2,0.0,0
B000JE4594,B00D75P38Y,2,0.0,0
B000JE4594,B000EJ0TZ8,2,0.0,0
B000JE4594,B00GR9GABG,2,0.0,0
B000JE4594,B00IOTSKIS,2,0.0,0
B000JE4594,B00NFHR52Q,2,0.0,0
B000JE4594,B00CDY52NG,2,0.0,0
B000JE4594,B00NFTG5ES,2,0.0,0
B000JE4594,B00NFTENAG,2,0.0,0
B000JE4594,B00NFXLPXU,2,0.0,0
B000JE4594,B00NFXNB0K,2,0.0,0
B000JE4594,B00NG0MVDU,2,0.0,0
B000JE4594,B0081IRYXO,2,0.0,0
B000JE4594,B00NG1MHOC,2,0.0,0
B000JE4594,B00NG5AZX8,2,0.0,0
B000JE4594,B00NG8YYBY,2,0.0,0
B000JE4594,B00NG9KMKK,2,0.0,0
B000JE4594,B00NG9CKQ4,2,0.0,0
B000JE4594,B00NGE07FA,2,0.0,0
B000JE4594,B00NGDYZUO,2,0.0,0
B000JE4594,B00NGE3LU8,2,0.0,0
B000JE4594,B00NGDIUJ6,2,0.0,0
B000JE4594,B00NFFSZW2,2,0.0,0
B000JE4594,B00AEUZJSE,2,0.0,0
B000JE4594,B00GQWNTM2,2,0.0,0
B000JE4594,B00IJHS300,2,0.0,0
B000JE4594,B00NEOGO1S,2,0.0,0
B000JE4594,B003BYRPGO,2,0.0,0
B000JE4594,B00BI51RV2,2,0.0,0
B000JE4594,B00NERP22C,2,0.0,0
B000JE4594,B009Z5Z8NA,2,0.0,0
B000JE4594,B00A695O92,2,0.0,0
B000JE4594,B00NEV25PK,2,0.0,0
B000JE4594,B00BP2M7CG,2,0.0,0
B000JE4594,B00NF8B6N4,2,0.0,0
B000JE4594,B00NF084GY,2,0.0,0
B000JE4594,B00NEZYE64,2,0.0,0
B000JE4594,B00NF0L6BY,2,0.0,0
B000JE4594,B00LOVI7OA,2,0.0,0
B000JE4594,B00H93L4HE,2,0.0,0
B000JE4594,B00NF857VG,2,0.0,0
B000JE4594,B00NF9D8LQ,2,0.0,0
B000JE4594,B00NGBOUME,2,0.0,0
B000JE4594,B00NGG0YTW,2,0.0,0
B000JE4594,B00NHDR4CY,2,0.0,0
B000JE4594,B00E34EFO6,2,0.0,0
B000JE4594,9985544935,2,0.0,0
B000JE4594,B00NH1HR2I,2,0.0,0
B000JE4594,B00G9H0MWO,2,0.0,0
B000JE4594,B00NH1Z5S6,2,0.0,0
B000JE4594,B00NH2OPW2,2,0.0,0
B000JE4594,B00NH1Z2RU,2,0.0,0
B000JE4594,B00NH42KPE,2,0.0,0
B000JE4594,B00NH5W5J4,2,0.0,0
B000JE4594,B00ISCJ382,2,0.0,0
B000JE4594,B00NH71YGC,2,0.0,0
B000JE4594,B00NH9EICC,2,0.0,0
B000JE4594,B00MBBADR6,2,0.0,0
B000JE4594,B00NHB213S,2,0.0,0
B000JE4594,B00A4NEYB4,2,0.0,0
B000JE4594,B00NHBM1TW,2,0.0,0
B000JE4594,B00NHCGYH6,2,0.0,0
B000JE4594,B00NHDAOEY,2,0.0,0
B000JE4594,B003GSROGQ,2,0.0,0
B000JE4594,B00NGZI6WA,2,0.0,0
B000JE4594,B00NGY3W2K,2,0.0,0
B000JE4594,B00MJ83WKG,2,0.0,0
B000JE4594,B00NGF4EFS,2,0.0,0
B000JE4594,B00GGGOIS2,2,0.0,0
B000JE4594,B00MN5CGFW,2,0.0,0
B000JE4594,B00GM6502Y,2,0.0,0
B000JE4594,B00NGK89CM,2,0.0,0
